epoch,accuracy,loss,val_accuracy,val_loss
65,0.7953171730041504,0.3238767385482788,0.8037798404693604,0.32383233308792114
66,0.796510636806488,0.3238826394081116,0.7998178005218506,0.32437556982040405
67,0.7967670559883118,0.32377147674560547,0.8043748140335083,0.32405441999435425
68,0.7965606451034546,0.3237363398075104,0.8036343455314636,0.3236478865146637
69,0.7961331009864807,0.32374346256256104,0.8048794269561768,0.32350853085517883
70,0.7957141399383545,0.32374709844589233,0.8022109866142273,0.3238524794578552
71,0.7947123646736145,0.32369858026504517,0.8002712726593018,0.32415223121643066
72,0.7958409786224365,0.3236711621284485,0.8003079891204834,0.3238328695297241
73,0.7950363159179688,0.32360777258872986,0.7986592650413513,0.32380926609039307
74,0.795560359954834,0.32358503341674805,0.7955032587051392,0.3237912952899933
75,0.7957183718681335,0.32355478405952454,0.8012306690216064,0.3241082429885864
76,0.7956017255783081,0.3235833942890167,0.8010367155075073,0.3241572380065918
77,0.7962331175804138,0.32351112365722656,0.7968375086784363,0.32376164197921753
78,0.7947752475738525,0.3235432505607605,0.7951114177703857,0.3243764638900757
79,0.7952953577041626,0.3234676420688629,0.7959619760513306,0.3239192068576813
80,0.7942673563957214,0.323411226272583,0.7946959137916565,0.3242180049419403
81,0.79534912109375,0.3233867585659027,0.8010759949684143,0.32395198941230774
82,0.7943001389503479,0.3234403133392334,0.8029488921165466,0.3235873579978943
83,0.7944533824920654,0.32341450452804565,0.8023761510848999,0.3238738179206848
84,0.7943995594978333,0.3233480453491211,0.8024076223373413,0.3236832022666931
85,0.7944933176040649,0.32330554723739624,0.7966487407684326,0.3242413401603699
86,0.793628454208374,0.32332998514175415,0.79520183801651,0.32417547702789307
87,0.7951163053512573,0.32331374287605286,0.7960917353630066,0.3241109251976013
88,0.7946992516517639,0.323294997215271,0.8005216121673584,0.323100745677948
89,0.7936931252479553,0.3233145773410797,0.7968977689743042,0.32380762696266174
90,0.7952733039855957,0.3232460021972656,0.7995216250419617,0.3239081799983978
91,0.7955505847930908,0.3232438862323761,0.8029986619949341,0.324074387550354
92,0.7956823706626892,0.3232192397117615,0.7984416484832764,0.3238629102706909
93,0.7956317663192749,0.3232203423976898,0.8041559457778931,0.3236505687236786
94,0.7954106330871582,0.32316839694976807,0.794730007648468,0.3242260813713074
95,0.7959543466567993,0.32316553592681885,0.8008741736412048,0.3241996169090271
96,0.7954240441322327,0.3231704831123352,0.8010236024856567,0.32333001494407654
97,0.796246349811554,0.32315492630004883,0.7956028580665588,0.32379069924354553
98,0.7968544960021973,0.3231556713581085,0.8001219034194946,0.3237060606479645
99,0.796657145023346,0.3230677843093872,0.7967758774757385,0.32417505979537964
