epoch,accuracy,loss,val_accuracy,val_loss
0,0.7462836503982544,0.33164727687835693,0.6284023523330688,0.34775039553642273
1,0.753916323184967,0.3298129141330719,0.685454785823822,0.34937790036201477
2,0.7420879006385803,0.3325861096382141,0.6952686905860901,0.3512454032897949
3,0.7325743436813354,0.3341088891029358,0.6852110028266907,0.3524254262447357
4,0.7308208346366882,0.33458656072616577,0.6967797875404358,0.35188916325569153
5,0.7268512845039368,0.33616364002227783,0.6848060488700867,0.3591012954711914
6,0.7163655757904053,0.34335243701934814,0.6864311695098877,0.35442522168159485
7,0.733871579170227,0.3424903452396393,0.696508526802063,0.35658982396125793
8,0.7321951985359192,0.3414057195186615,0.7027772068977356,0.3540114164352417
9,0.7277346849441528,0.34208789467811584,0.6942961812019348,0.35684654116630554
10,0.7168424129486084,0.3444039821624756,0.6937299966812134,0.35629352927207947
11,0.7140032052993774,0.34354493021965027,0.6641126871109009,0.3589104413986206
12,0.714277982711792,0.34357914328575134,0.6911769509315491,0.3541351556777954
13,0.7086332440376282,0.3429783582687378,0.6804744601249695,0.3592657148838043
14,0.7132062911987305,0.3418124318122864,0.7095216512680054,0.3549908399581909
15,0.7130511403083801,0.34225213527679443,0.6708073616027832,0.3575107455253601
16,0.7081813216209412,0.3451199233531952,0.6800746917724609,0.35889801383018494
17,0.7128925919532776,0.3443991541862488,0.6870681643486023,0.3532480001449585
18,0.711205244064331,0.3450143337249756,0.661356508731842,0.3553592264652252
19,0.7110812067985535,0.3426528871059418,0.6679252982139587,0.3567560911178589
20,0.720619261264801,0.34123754501342773,0.6267169117927551,0.35555949807167053
21,0.7321563959121704,0.340973436832428,0.6526723504066467,0.35613155364990234
22,0.7284873127937317,0.3413394093513489,0.635538637638092,0.3565220236778259
23,0.727789044380188,0.341472864151001,0.652656614780426,0.3593650162220001
24,0.7268132567405701,0.3413172662258148,0.6581717133522034,0.3619537949562073
25,0.7291879057884216,0.3422985076904297,0.6466028690338135,0.3633441925048828
26,0.7272759675979614,0.3429655134677887,0.6041848063468933,0.3553501069545746
27,0.7244941592216492,0.3451630175113678,0.6551192402839661,0.37226223945617676
28,0.7120245099067688,0.34805068373680115,0.6301494240760803,0.36424145102500916
29,0.6967223286628723,0.35041335225105286,0.6526920199394226,0.3662237823009491
30,0.6816856861114502,0.3549745976924896,0.6950419545173645,0.36634957790374756
31,0.6962950229644775,0.35388779640197754,0.7091507315635681,0.3617279529571533
32,0.7078616619110107,0.3522963523864746,0.6619266271591187,0.3740793466567993
33,0.7104150056838989,0.3533829152584076,0.6781913638114929,0.35658228397369385
34,0.7202540636062622,0.34753328561782837,0.49924376606941223,0.3585807681083679
35,0.7183838486671448,0.3478124141693115,0.6138715744018555,0.3596605360507965
36,0.7156366109848022,0.34797871112823486,0.5013800859451294,0.3805084824562073
37,0.7087562680244446,0.347703218460083,0.4436107575893402,0.37518811225891113
