epoch,accuracy,loss,val_accuracy,val_loss
0,0.7422160506248474,0.3361195921897888,0.7943381667137146,0.3203955888748169
1,0.7729094624519348,0.3206535577774048,0.7928427457809448,0.3172002136707306
2,0.7750523090362549,0.31834760308265686,0.7934141755104065,0.31515780091285706
3,0.7747169137001038,0.3171701431274414,0.790959358215332,0.3144821524620056
4,0.7706784009933472,0.3165212869644165,0.7874888777732849,0.31419262290000916
5,0.7687307596206665,0.3161202371120453,0.7890734076499939,0.3141784965991974
6,0.7672785520553589,0.3158271610736847,0.7876985669136047,0.3139091432094574
7,0.7680295705795288,0.3156162202358246,0.7881599068641663,0.31394150853157043
8,0.7681888937950134,0.31543928384780884,0.7888938188552856,0.31368833780288696
9,0.7680944800376892,0.31533825397491455,0.7848269939422607,0.31358975172042847
10,0.7674747705459595,0.3152158558368683,0.7895373702049255,0.31382253766059875
11,0.7677446007728577,0.31512776017189026,0.7870498299598694,0.31359824538230896
12,0.7660055160522461,0.3150392174720764,0.7883355021476746,0.31341564655303955
13,0.766494631767273,0.314968466758728,0.7858414053916931,0.31354519724845886
14,0.7681994438171387,0.31491151452064514,0.787874162197113,0.31363725662231445
15,0.7679286003112793,0.3148309290409088,0.7836369872093201,0.31349027156829834
16,0.7660198211669922,0.31477460265159607,0.785114049911499,0.31362974643707275
17,0.7660169005393982,0.31473809480667114,0.7841743230819702,0.3135702908039093
18,0.7667940258979797,0.314698189496994,0.7876959443092346,0.3136002719402313
19,0.7667125463485718,0.31467974185943604,0.7901480793952942,0.31343793869018555
20,0.7674875855445862,0.31461888551712036,0.7914010286331177,0.31349703669548035
21,0.7679007053375244,0.31459635496139526,0.7887771725654602,0.31362083554267883
22,0.7676274180412292,0.314566969871521,0.7895360589027405,0.31349751353263855
23,0.7679358720779419,0.31453996896743774,0.7909960746765137,0.3134663701057434
24,0.76838219165802,0.3145321309566498,0.7909488677978516,0.313619464635849
25,0.7677658796310425,0.314505934715271,0.7906946539878845,0.31361624598503113
26,0.7674603462219238,0.31447717547416687,0.7909750938415527,0.31353121995925903
27,0.76699298620224,0.314464807510376,0.7875072360038757,0.3135543167591095
28,0.7664204239845276,0.3144474923610687,0.7932136058807373,0.3134748041629791
29,0.767074465751648,0.31442737579345703,0.7911087870597839,0.3135991096496582
30,0.7668994069099426,0.3144164979457855,0.7921900153160095,0.31366363167762756
31,0.7673681974411011,0.3143968880176544,0.7934993505477905,0.313740998506546
32,0.7673795819282532,0.3143899440765381,0.7924219965934753,0.3135546147823334
33,0.7670242190361023,0.3143680691719055,0.7932332754135132,0.31348317861557007
34,0.7673529386520386,0.31436461210250854,0.789479672908783,0.3136865496635437
35,0.7679843902587891,0.31433579325675964,0.7911913394927979,0.3135640621185303
36,0.7665307521820068,0.3143613040447235,0.7888846397399902,0.313611775636673
37,0.7679159045219421,0.314331591129303,0.7921821475028992,0.31362080574035645
38,0.7666820883750916,0.31432411074638367,0.7896146774291992,0.31377583742141724
39,0.7666755318641663,0.3143312931060791,0.7904430031776428,0.3136342763900757
40,0.7670103311538696,0.3143106698989868,0.7896133661270142,0.313603937625885
41,0.7679274082183838,0.3143118917942047,0.7870458960533142,0.3135303854942322
42,0.7662603259086609,0.31431227922439575,0.7846395969390869,0.31371986865997314
43,0.7672836780548096,0.3142966330051422,0.7850052714347839,0.31362614035606384
44,0.7662282586097717,0.3142974078655243,0.7895150780677795,0.3136979937553406
45,0.7666055560112,0.3143070638179779,0.7864901423454285,0.31379303336143494
46,0.7661689519882202,0.3142869770526886,0.7834914922714233,0.31355640292167664
47,0.765758752822876,0.3142888844013214,0.785861074924469,0.3136700391769409
48,0.7659766674041748,0.3142831325531006,0.7913787961006165,0.31354573369026184
49,0.765783965587616,0.31428414583206177,0.7913355231285095,0.31368008255958557
50,0.7677370309829712,0.3142637312412262,0.7873210906982422,0.3136565685272217
51,0.7665150165557861,0.31427329778671265,0.7861480712890625,0.3136484622955322
52,0.7668307423591614,0.3142548203468323,0.7903590798377991,0.31373628973960876
53,0.766595184803009,0.3142298460006714,0.7894430160522461,0.3138093650341034
54,0.7653535008430481,0.3142387866973877,0.7874272465705872,0.31377536058425903
55,0.7669203877449036,0.3142281770706177,0.7838767766952515,0.3137803077697754
56,0.7664647102355957,0.31423836946487427,0.7873079776763916,0.3137330710887909
57,0.7665565609931946,0.3142307996749878,0.787918746471405,0.3136059045791626
58,0.7666308879852295,0.31424951553344727,0.7892699837684631,0.31373804807662964
59,0.7658807635307312,0.31422922015190125,0.7835203409194946,0.31359636783599854
60,0.7660871744155884,0.3142622411251068,0.7790681719779968,0.3136442005634308
61,0.7649336457252502,0.3142329752445221,0.784724771976471,0.313578724861145
62,0.7644832134246826,0.31421542167663574,0.7760379910469055,0.31354525685310364
63,0.7643065452575684,0.314217746257782,0.7857509851455688,0.3136095106601715
64,0.7659723162651062,0.31422391533851624,0.7810956835746765,0.3135262429714203
65,0.764047384262085,0.3141978979110718,0.7821140289306641,0.31346771121025085
66,0.764671266078949,0.314252108335495,0.7842581868171692,0.31368765234947205
67,0.7650469541549683,0.31422606110572815,0.7892358899116516,0.3136829435825348
68,0.7659549713134766,0.3142266869544983,0.786440372467041,0.31379616260528564
69,0.7645373344421387,0.3142051100730896,0.7872214913368225,0.31375259160995483
70,0.7635895013809204,0.31423109769821167,0.7896618843078613,0.3137231469154358
71,0.7644006013870239,0.3142158091068268,0.7888755202293396,0.3137038052082062
72,0.7648492455482483,0.3142188489437103,0.7883958220481873,0.31365782022476196
73,0.7649288773536682,0.31423893570899963,0.7881349921226501,0.31371980905532837
74,0.7625185251235962,0.3142397999763489,0.7864416837692261,0.3137749433517456
75,0.7631998658180237,0.31424465775489807,0.7866841554641724,0.31370049715042114
76,0.763135552406311,0.31421616673469543,0.784275233745575,0.3138485550880432
77,0.7640253901481628,0.31419679522514343,0.7861572504043579,0.31348279118537903
78,0.7629892230033875,0.31422609090805054,0.7844639420509338,0.3138127326965332
79,0.7632813453674316,0.3141975700855255,0.7870838642120361,0.31356897950172424
80,0.7638803124427795,0.3142004609107971,0.7858584523200989,0.31362080574035645
81,0.7638135552406311,0.3142267167568207,0.7850852012634277,0.3137528598308563
82,0.7639791369438171,0.31423497200012207,0.7848020792007446,0.31362593173980713
83,0.7624135613441467,0.31422221660614014,0.7868008017539978,0.3137891888618469
84,0.7627938985824585,0.3142133355140686,0.7859278917312622,0.31361427903175354
85,0.7624852657318115,0.3142109811306,0.786461353302002,0.313688188791275
86,0.7628785967826843,0.31421056389808655,0.7885950207710266,0.3138329088687897
87,0.7639080286026001,0.3142208755016327,0.786806046962738,0.3138081431388855
88,0.7646905183792114,0.3142419457435608,0.7830091714859009,0.31359195709228516
89,0.7658960819244385,0.3142184019088745,0.7844573855400085,0.31372636556625366
90,0.7660803198814392,0.3142298758029938,0.7846133708953857,0.3138338327407837
91,0.7667738795280457,0.31424346566200256,0.7848964333534241,0.31399086117744446
92,0.7650315165519714,0.3142288625240326,0.7868597507476807,0.31396493315696716
93,0.7659903764724731,0.3142315745353699,0.7896867394447327,0.3138069808483124
94,0.7661122679710388,0.31423571705818176,0.788002610206604,0.3137885630130768
95,0.7673518657684326,0.31422773003578186,0.7878885865211487,0.31396904587745667
96,0.7668390870094299,0.31421804428100586,0.7889593839645386,0.313725084066391
97,0.7643827795982361,0.31422853469848633,0.7894613146781921,0.3138062655925751
98,0.7645055651664734,0.3142223358154297,0.7901979088783264,0.3136308193206787
99,0.7642524838447571,0.31425637006759644,0.7896972298622131,0.3137446939945221
100,0.7659696936607361,0.3142065107822418,0.7873932123184204,0.3137146830558777
101,0.7665696740150452,0.31421539187431335,0.7879344820976257,0.31367161870002747
102,0.7673705816268921,0.31423619389533997,0.7888728976249695,0.3136729896068573
103,0.7669700980186462,0.31425049901008606,0.7874508500099182,0.31393498182296753
104,0.7675274014472961,0.31424564123153687,0.7879934310913086,0.31397387385368347
105,0.7678287029266357,0.3142560124397278,0.7885701060295105,0.31373530626296997
106,0.7672945857048035,0.3142532408237457,0.7847719788551331,0.3137543201446533
107,0.7678136825561523,0.3142406940460205,0.791239857673645,0.3138342797756195
