epoch,accuracy,loss,val_accuracy,val_loss
86,0.7513483762741089,0.3143943250179291,0.7739960551261902,0.31514981389045715
87,0.7512552738189697,0.31441086530685425,0.7738086581230164,0.31502604484558105
88,0.7511387467384338,0.314395546913147,0.7805753350257874,0.3148520290851593
89,0.7514404058456421,0.31438732147216797,0.7738401293754578,0.31502267718315125
90,0.7503653168678284,0.3143931031227112,0.7721677422523499,0.31499892473220825
91,0.7502741813659668,0.3143819570541382,0.775385320186615,0.314933717250824
92,0.7497517466545105,0.3143693506717682,0.7781533598899841,0.3149019181728363
93,0.7497788667678833,0.31437477469444275,0.7761061787605286,0.3149983286857605
94,0.7503511905670166,0.3143756687641144,0.7732293605804443,0.3150362968444824
95,0.749203085899353,0.3143693804740906,0.7793027758598328,0.315175861120224
96,0.7500106692314148,0.31436264514923096,0.7771572470664978,0.31511732935905457
97,0.7489508986473083,0.3143627643585205,0.7709423303604126,0.31511858105659485
98,0.7490571141242981,0.3143613040447235,0.7706041932106018,0.31511813402175903
99,0.7497039437294006,0.3143545091152191,0.7767994999885559,0.3152662515640259
